timeframe,open_time,open,high,low,close,volume,buy_volume,sell_volume,tick_count
15m,1771029900.0,1.4115,1.4168,1.411,1.4142,184712.75,0.0,0.0,0
15m,1771030800.0,1.4142,1.4143,1.4105,1.4142,137170.02,0.0,0.0,0
15m,1771031700.0,1.4142,1.4181,1.4139,1.4167,125503.41,0.0,0.0,0
15m,1771032600.0,1.4167,1.4179,1.415,1.4156,88381.75,0.0,0.0,0
15m,1771033500.0,1.4156,1.4163,1.4111,1.4124,146493.28,0.0,0.0,0
15m,1771034400.0,1.4124,1.4144,1.4112,1.4138,81172.51,0.0,0.0,0
15m,1771035300.0,1.4138,1.4151,1.4105,1.4106,132410.94,0.0,0.0,0
15m,1771036200.0,1.4106,1.4131,1.4101,1.4131,81096.07,0.0,0.0,0
15m,1771037100.0,1.4131,1.4136,1.4107,1.4109,79371.36,0.0,0.0,0
15m,1771038000.0,1.4109,1.4168,1.4104,1.4151,120285.21,0.0,0.0,0
15m,1771038900.0,1.4151,1.4153,1.413,1.4143,99897.52,0.0,0.0,0
15m,1771039800.0,1.4143,1.418,1.4141,1.4148,115582.28,0.0,0.0,0
15m,1771040700.0,1.4148,1.4171,1.4144,1.4163,49315.43,0.0,0.0,0
15m,1771041600.0,1.4163,1.4164,1.4141,1.4154,53202.83,0.0,0.0,0
15m,1771042500.0,1.4154,1.4195,1.415,1.4192,159567.43,0.0,0.0,0
15m,1771043400.0,1.4192,1.4192,1.4161,1.417,131694.6,0.0,0.0,0
15m,1771044300.0,1.417,1.4173,1.4127,1.4127,56480.85,0.0,0.0,0
15m,1771045200.0,1.4127,1.4135,1.4105,1.4131,52762.59,0.0,0.0,0
15m,1771046100.0,1.4131,1.4158,1.4128,1.4145,57754.41,0.0,0.0,0
15m,1771047000.0,1.4145,1.4148,1.4095,1.4097,113153.73,0.0,0.0,0
15m,1771047900.0,1.4097,1.411,1.4081,1.4085,143195.68,0.0,0.0,0
15m,1771048800.0,1.4085,1.4113,1.4079,1.4098,72535.78,0.0,0.0,0
15m,1771049700.0,1.4098,1.4116,1.4089,1.4115,79315.84,0.0,0.0,0
15m,1771050600.0,1.4115,1.4145,1.4115,1.4136,85167.69,0.0,0.0,0
15m,1771051500.0,1.4136,1.4149,1.413,1.4143,64751.54,0.0,0.0,0
15m,1771052400.0,1.4143,1.415,1.4132,1.4144,238326.27,0.0,0.0,0
15m,1771053300.0,1.4144,1.415,1.4119,1.4138,141776.19,0.0,0.0,0
15m,1771054200.0,1.4138,1.4183,1.4138,1.4182,131363.59,0.0,0.0,0
15m,1771055100.0,1.4182,1.4252,1.4173,1.4222,262294.46,0.0,0.0,0
15m,1771056000.0,1.4222,1.4358,1.4217,1.4344,843133.93,0.0,0.0,0
15m,1771056900.0,1.4344,1.436,1.4296,1.4309,290755.07,0.0,0.0,0
15m,1771057800.0,1.4309,1.4444,1.4304,1.4408,393198.05,0.0,0.0,0
15m,1771058700.0,1.4408,1.4492,1.4404,1.4471,604091.28,0.0,0.0,0
15m,1771059600.0,1.4471,1.4536,1.4463,1.4505,930432.12,0.0,0.0,0
15m,1771060500.0,1.4505,1.4575,1.4479,1.453,427541.52,0.0,0.0,0
15m,1771061400.0,1.453,1.461,1.4509,1.4564,535810.19,0.0,0.0,0
15m,1771062300.0,1.4564,1.4572,1.4508,1.452,478611.41,0.0,0.0,0
15m,1771063200.0,1.452,1.4522,1.4457,1.4496,360884.46,0.0,0.0,0
15m,1771064100.0,1.4496,1.4496,1.4437,1.4456,153452.85,0.0,0.0,0
15m,1771065000.0,1.4456,1.4472,1.4443,1.4448,102161.86,0.0,0.0,0
15m,1771065900.0,1.4448,1.4478,1.4411,1.4475,198973.79,0.0,0.0,0
15m,1771066800.0,1.4475,1.4577,1.4468,1.4571,408189.32,0.0,0.0,0
15m,1771067700.0,1.4571,1.4726,1.4539,1.4679,684379.66,0.0,0.0,0
15m,1771068600.0,1.4679,1.4682,1.462,1.4659,391394.96,0.0,0.0,0
15m,1771069500.0,1.4659,1.4736,1.4638,1.4718,797354.23,0.0,0.0,0
15m,1771070400.0,1.4718,1.4771,1.4676,1.4728,586440.94,0.0,0.0,0
15m,1771071300.0,1.4728,1.4761,1.4675,1.4706,358429.0,0.0,0.0,0
15m,1771072200.0,1.4706,1.4717,1.4626,1.4649,500560.92,0.0,0.0,0
15m,1771073100.0,1.4649,1.4671,1.4604,1.4644,438094.4,0.0,0.0,0
15m,1771074000.0,1.4644,1.4695,1.4608,1.4688,223453.16,0.0,0.0,0
15m,1771074900.0,1.4688,1.4696,1.4523,1.4533,474946.22,0.0,0.0,0
15m,1771075800.0,1.4533,1.4594,1.4516,1.4555,293173.42,0.0,0.0,0
15m,1771076700.0,1.4555,1.4618,1.4543,1.4573,279588.36,0.0,0.0,0
15m,1771077600.0,1.4573,1.4597,1.4553,1.4571,281879.03,0.0,0.0,0
15m,1771078500.0,1.4571,1.4639,1.4571,1.4616,567491.4,0.0,0.0,0
15m,1771079400.0,1.4616,1.4663,1.461,1.4629,119802.39,0.0,0.0,0
15m,1771080300.0,1.4629,1.4747,1.462,1.4713,321708.49,0.0,0.0,0
15m,1771081200.0,1.4713,1.4722,1.4667,1.4669,262545.19,0.0,0.0,0
15m,1771082100.0,1.4669,1.4735,1.4657,1.4697,239588.64,0.0,0.0,0
15m,1771083000.0,1.4697,1.4712,1.4642,1.4666,234714.23,0.0,0.0,0
15m,1771083900.0,1.4666,1.4701,1.4655,1.469,164589.3,0.0,0.0,0
15m,1771084800.0,1.469,1.4694,1.4602,1.4611,205643.46,0.0,0.0,0
15m,1771085700.0,1.4611,1.4628,1.4575,1.4611,224145.36,0.0,0.0,0
15m,1771086600.0,1.4611,1.4693,1.457,1.4683,226588.94,0.0,0.0,0
15m,1771087500.0,1.4683,1.4763,1.4658,1.4749,205827.26,0.0,0.0,0
15m,1771088400.0,1.4749,1.4749,1.4683,1.4717,485048.12,0.0,0.0,0
15m,1771089300.0,1.4717,1.48,1.47,1.4776,264816.18,0.0,0.0,0
15m,1771090200.0,1.4776,1.4783,1.4701,1.4762,137340.71,0.0,0.0,0
15m,1771091100.0,1.4762,1.4763,1.4714,1.4735,55142.52,0.0,0.0,0
15m,1771092000.0,1.4735,1.4783,1.4703,1.4763,186592.72,0.0,0.0,0
15m,1771092900.0,1.4763,1.4828,1.4751,1.4816,281356.66,0.0,0.0,0
15m,1771093800.0,1.4816,1.4903,1.4797,1.4878,428280.26,0.0,0.0,0
15m,1771094700.0,1.4878,1.493,1.4871,1.4882,279227.1,0.0,0.0,0
15m,1771095600.0,1.4882,1.4919,1.4839,1.489,157869.85,0.0,0.0,0
15m,1771096500.0,1.489,1.4956,1.4862,1.495,210670.69,0.0,0.0,0
15m,1771097400.0,1.495,1.4996,1.4943,1.496,374169.22,0.0,0.0,0
15m,1771098300.0,1.496,1.5005,1.4941,1.4979,256227.79,0.0,0.0,0
15m,1771099200.0,1.4979,1.5084,1.4922,1.4939,809063.34,0.0,0.0,0
15m,1771100100.0,1.4939,1.4992,1.4904,1.4931,275870.1,0.0,0.0,0
15m,1771101000.0,1.4931,1.4959,1.488,1.4945,167877.14,0.0,0.0,0
15m,1771101900.0,1.4945,1.4972,1.4926,1.4954,247979.28,0.0,0.0,0
15m,1771102800.0,1.4954,1.5032,1.494,1.5019,286673.07,0.0,0.0,0
15m,1771103700.0,1.5019,1.5047,1.4934,1.4941,288382.53,0.0,0.0,0
15m,1771104600.0,1.4941,1.4993,1.4892,1.4992,305327.45,0.0,0.0,0
15m,1771105500.0,1.4992,1.5003,1.4958,1.4978,109756.57,0.0,0.0,0
15m,1771106400.0,1.4978,1.5032,1.4936,1.5017,200373.94,0.0,0.0,0
15m,1771107300.0,1.5017,1.502,1.495,1.497,115103.63,0.0,0.0,0
15m,1771108200.0,1.497,1.5027,1.4965,1.5007,126553.51,0.0,0.0,0
15m,1771109100.0,1.5007,1.505,1.4998,1.5009,147854.37,0.0,0.0,0
15m,1771110000.0,1.5009,1.5065,1.4992,1.5047,180503.24,0.0,0.0,0
15m,1771110900.0,1.5047,1.5131,1.5004,1.5065,507009.45,0.0,0.0,0
15m,1771111800.0,1.5065,1.513,1.5033,1.5098,403140.82,0.0,0.0,0
15m,1771112700.0,1.5098,1.5138,1.5066,1.5093,324336.11,0.0,0.0,0
15m,1771113600.0,1.5093,1.5154,1.5061,1.5074,548259.46,0.0,0.0,0
15m,1771114500.0,1.5074,1.5261,1.5063,1.52,838541.48,0.0,0.0,0
15m,1771115400.0,1.52,1.5322,1.5179,1.5182,768586.68,0.0,0.0,0
15m,1771116300.0,1.5182,1.527,1.5146,1.522,452351.6,0.0,0.0,0
15m,1771117200.0,1.522,1.5442,1.5204,1.5329,819598.67,0.0,0.0,0
15m,1771118100.0,1.5329,1.5393,1.5196,1.5242,870745.49,0.0,0.0,0
15m,1771119000.0,1.5242,1.5292,1.5154,1.5202,622554.33,0.0,0.0,0
15m,1771119900.0,1.5202,1.53,1.5175,1.5286,255142.35,0.0,0.0,0
15m,1771120800.0,1.5286,1.5355,1.5223,1.527,472590.25,0.0,0.0,0
15m,1771121700.0,1.527,1.5316,1.5224,1.5257,329244.31,0.0,0.0,0
15m,1771122600.0,1.5257,1.5342,1.5167,1.5293,771382.41,0.0,0.0,0
15m,1771123500.0,1.5293,1.5314,1.5222,1.5282,160389.32,0.0,0.0,0
15m,1771124400.0,1.5282,1.5341,1.5274,1.5293,302163.12,0.0,0.0,0
15m,1771125300.0,1.5293,1.5317,1.5209,1.5214,168587.66,0.0,0.0,0
15m,1771126200.0,1.5214,1.5237,1.5057,1.5121,1127081.69,0.0,0.0,0
15m,1771127100.0,1.5121,1.5304,1.5121,1.5267,408551.82,0.0,0.0,0
15m,1771128000.0,1.5267,1.5409,1.525,1.538,883895.21,0.0,0.0,0
15m,1771128900.0,1.538,1.5505,1.5346,1.5363,926326.24,0.0,0.0,0
15m,1771129800.0,1.5363,1.5525,1.5354,1.5476,601277.39,0.0,0.0,0
15m,1771130700.0,1.5476,1.56,1.5386,1.5457,1322406.18,0.0,0.0,0
15m,1771131600.0,1.5457,1.5549,1.5454,1.5525,646301.11,0.0,0.0,0
15m,1771132500.0,1.5525,1.5627,1.5512,1.5605,635986.36,0.0,0.0,0
15m,1771133400.0,1.5605,1.5835,1.5575,1.5821,1054720.95,0.0,0.0,0
15m,1771134300.0,1.5821,1.5897,1.5764,1.5835,946709.15,0.0,0.0,0
15m,1771135200.0,1.5835,1.5843,1.5725,1.5756,638373.41,0.0,0.0,0
15m,1771136100.0,1.5756,1.5887,1.5732,1.5813,691787.44,0.0,0.0,0
15m,1771137000.0,1.5813,1.5844,1.5769,1.5788,343891.52,0.0,0.0,0
15m,1771137900.0,1.5788,1.5839,1.5746,1.5798,266755.27,0.0,0.0,0
15m,1771138800.0,1.5798,1.5934,1.5759,1.5924,521592.34,0.0,0.0,0
15m,1771139700.0,1.5924,1.6029,1.591,1.5969,681423.22,0.0,0.0,0
15m,1771140600.0,1.5969,1.6259,1.5949,1.621,1151842.32,0.0,0.0,0
15m,1771141500.0,1.621,1.65,1.6167,1.6497,1857208.69,0.0,0.0,0
15m,1771142400.0,1.6497,1.6615,1.6436,1.6457,2861765.62,0.0,0.0,0
15m,1771143300.0,1.6457,1.671,1.644,1.6519,3083051.52,0.0,0.0,0
15m,1771144200.0,1.6519,1.6597,1.6152,1.6251,2254366.73,0.0,0.0,0
15m,1771145100.0,1.6251,1.627,1.612,1.6163,1290514.64,0.0,0.0,0
15m,1771146000.0,1.6163,1.6222,1.6073,1.6157,1381166.79,0.0,0.0,0
15m,1771146900.0,1.6157,1.6192,1.6087,1.6159,612354.85,0.0,0.0,0
15m,1771147800.0,1.6159,1.6231,1.6046,1.6086,526242.1,0.0,0.0,0
15m,1771148700.0,1.6086,1.6126,1.5889,1.5902,1116820.98,0.0,0.0,0
15m,1771149600.0,1.5902,1.5925,1.5733,1.5838,2274217.68,0.0,0.0,0
15m,1771150500.0,1.5838,1.5918,1.576,1.5918,1644208.53,0.0,0.0,0
15m,1771151400.0,1.5918,1.5973,1.5794,1.5847,899988.23,0.0,0.0,0
15m,1771152300.0,1.5847,1.5937,1.5832,1.5853,706856.31,0.0,0.0,0
15m,1771153200.0,1.5853,1.5953,1.5852,1.5901,275087.74,0.0,0.0,0
15m,1771154100.0,1.5901,1.5943,1.5815,1.5821,674902.83,0.0,0.0,0
15m,1771155000.0,1.5821,1.5828,1.5724,1.5749,325945.02,0.0,0.0,0
15m,1771155900.0,1.5749,1.5774,1.5576,1.5622,1382103.0,0.0,0.0,0
15m,1771156800.0,1.5622,1.566,1.5463,1.5546,1542502.08,0.0,0.0,0
15m,1771157700.0,1.5546,1.5647,1.5486,1.5616,859332.33,0.0,0.0,0
15m,1771158600.0,1.5616,1.5621,1.5439,1.5491,889624.23,0.0,0.0,0
15m,1771159500.0,1.5491,1.5508,1.5199,1.5208,2111829.54,0.0,0.0,0
15m,1771160400.0,1.5208,1.5364,1.5208,1.5335,1472705.65,0.0,0.0,0
15m,1771161300.0,1.5335,1.5403,1.5239,1.5244,1012903.49,0.0,0.0,0
15m,1771162200.0,1.5244,1.5295,1.5163,1.521,1243281.03,0.0,0.0,0
15m,1771163100.0,1.521,1.5254,1.5116,1.5193,983528.2,0.0,0.0,0
15m,1771164000.0,1.5193,1.5267,1.5152,1.5179,1112385.74,0.0,0.0,0
15m,1771164900.0,1.5179,1.526,1.5179,1.5222,596957.45,0.0,0.0,0
15m,1771165800.0,1.5222,1.5343,1.5202,1.5339,1022399.02,0.0,0.0,0
15m,1771166700.0,1.5339,1.5375,1.5301,1.5331,807409.85,0.0,0.0,0
15m,1771167600.0,1.5331,1.5438,1.5315,1.5385,819311.91,0.0,0.0,0
15m,1771168500.0,1.5385,1.5412,1.5225,1.5229,525377.02,0.0,0.0,0
15m,1771169400.0,1.5229,1.5276,1.5215,1.5276,284332.63,0.0,0.0,0
15m,1771170300.0,1.5276,1.5277,1.522,1.5236,179806.76,0.0,0.0,0
15m,1771171200.0,1.5236,1.5239,1.5073,1.5167,817253.31,0.0,0.0,0
15m,1771172100.0,1.5167,1.522,1.5123,1.5207,521240.44,0.0,0.0,0
15m,1771173000.0,1.5207,1.5207,1.5127,1.5183,228616.6,0.0,0.0,0
15m,1771173900.0,1.5183,1.5228,1.5172,1.5217,102450.78,0.0,0.0,0
15m,1771174800.0,1.5217,1.5243,1.5172,1.5186,156721.29,0.0,0.0,0
15m,1771175700.0,1.5186,1.5188,1.5091,1.5115,267782.49,0.0,0.0,0
15m,1771176600.0,1.5115,1.5124,1.5001,1.5012,516478.94,0.0,0.0,0
15m,1771177500.0,1.5012,1.5014,1.4822,1.494,2248626.16,0.0,0.0,0
15m,1771178400.0,1.494,1.4956,1.4834,1.4929,798271.34,0.0,0.0,0
15m,1771179300.0,1.4929,1.4929,1.4808,1.4814,663789.1,0.0,0.0,0
15m,1771180200.0,1.4814,1.4829,1.4726,1.4805,1154776.03,0.0,0.0,0
15m,1771181100.0,1.4805,1.482,1.4648,1.4692,1015564.98,0.0,0.0,0
15m,1771182000.0,1.4692,1.4699,1.4561,1.4614,1303769.71,0.0,0.0,0
15m,1771182900.0,1.4614,1.4685,1.4577,1.4662,413592.98,0.0,0.0,0
15m,1771183800.0,1.4662,1.4667,1.4478,1.4542,728045.57,0.0,0.0,0
15m,1771184700.0,1.4542,1.4591,1.4516,1.4538,412264.25,0.0,0.0,0
15m,1771185600.0,1.4538,1.4584,1.4452,1.4563,785123.09,0.0,0.0,0
15m,1771186500.0,1.4563,1.4613,1.45,1.4569,594407.99,0.0,0.0,0
15m,1771187400.0,1.4569,1.4673,1.4545,1.463,436541.84,0.0,0.0,0
15m,1771188300.0,1.463,1.4663,1.4576,1.462,463265.37,0.0,0.0,0
15m,1771189200.0,1.462,1.4678,1.4615,1.4661,414007.91,0.0,0.0,0
15m,1771190100.0,1.4661,1.4746,1.463,1.4709,503144.31,0.0,0.0,0
15m,1771191000.0,1.4709,1.4759,1.4649,1.4664,795247.24,0.0,0.0,0
15m,1771191900.0,1.4664,1.4741,1.4651,1.4721,279300.17,0.0,0.0,0
15m,1771192800.0,1.4721,1.4771,1.4685,1.4722,638659.75,0.0,0.0,0
15m,1771193700.0,1.4722,1.4806,1.4698,1.4759,494033.53,0.0,0.0,0
15m,1771194600.0,1.4759,1.4893,1.4749,1.4858,922835.56,0.0,0.0,0
15m,1771195500.0,1.4858,1.4901,1.481,1.4862,626274.41,0.0,0.0,0
15m,1771196400.0,1.4862,1.4866,1.4605,1.4646,616760.55,0.0,0.0,0
15m,1771197300.0,1.4646,1.4696,1.4583,1.4686,618196.78,0.0,0.0,0
15m,1771198200.0,1.4686,1.4776,1.4686,1.4712,515752.02,0.0,0.0,0
15m,1771199100.0,1.4712,1.4768,1.4705,1.4751,213518.04,0.0,0.0,0
15m,1771200000.0,1.4751,1.4865,1.4725,1.482,957295.24,0.0,0.0,0
15m,1771200900.0,1.482,1.487,1.4711,1.4763,598319.07,0.0,0.0,0
15m,1771201800.0,1.4763,1.4831,1.4733,1.4739,374327.38,0.0,0.0,0
15m,1771202700.0,1.4739,1.4812,1.4716,1.4788,578979.42,0.0,0.0,0
15m,1771203600.0,1.4788,1.4831,1.4743,1.4758,465404.32,0.0,0.0,0
15m,1771204500.0,1.4758,1.4787,1.4691,1.4726,620157.07,0.0,0.0,0
15m,1771205400.0,1.4726,1.4775,1.465,1.4708,248797.97,0.0,0.0,0
15m,1771206300.0,1.4708,1.4756,1.4697,1.4741,133878.53,0.0,0.0,0
15m,1771207200.0,1.4741,1.4807,1.4687,1.4748,145872.7,0.0,0.0,0
15m,1771208100.0,1.4748,1.4777,1.4618,1.4626,186996.76,0.0,0.0,0
15m,1771209000.0,1.4626,1.4651,1.4588,1.4627,154363.79,0.0,0.0,0
15m,1771209900.0,1.4627,1.4647,1.4541,1.4561,196548.69,0.0,0.0,0
15m,1771210800.0,1.4561,1.4621,1.4541,1.4603,198829.0,0.0,0.0,0
15m,1771211700.0,1.4603,1.4621,1.4538,1.4557,244879.95,0.0,0.0,0
15m,1771212600.0,1.4557,1.4616,1.4555,1.4614,209642.71,0.0,0.0,0
15m,1771213500.0,1.4614,1.4627,1.4583,1.4616,94399.34,0.0,0.0,0
15m,1771214400.0,1.4616,1.4699,1.4601,1.4684,348165.89,0.0,0.0,0
15m,1771215300.0,1.4684,1.4729,1.4665,1.4695,161854.98,0.0,0.0,0
15m,1771216200.0,1.4695,1.4713,1.4652,1.4659,141791.22,0.0,0.0,0
15m,1771217100.0,1.4659,1.4759,1.4646,1.4742,235274.2,0.0,0.0,0
15m,1771218000.0,1.4742,1.476,1.4565,1.4568,234984.79,0.0,0.0,0
15m,1771218900.0,1.4568,1.4607,1.4506,1.4548,267579.35,0.0,0.0,0
15m,1771219800.0,1.4548,1.4576,1.4485,1.4526,465870.76,0.0,0.0,0
15m,1771220700.0,1.4526,1.4591,1.4516,1.456,185411.96,0.0,0.0,0
15m,1771221600.0,1.456,1.4588,1.4548,1.4557,79115.8,0.0,0.0,0
15m,1771222500.0,1.4557,1.4613,1.4544,1.4603,616645.75,0.0,0.0,0
15m,1771223400.0,1.4603,1.4679,1.4594,1.4661,272086.72,0.0,0.0,0
15m,1771224300.0,1.4661,1.4684,1.4645,1.4652,187785.08,0.0,0.0,0
15m,1771225200.0,1.4652,1.4704,1.4604,1.4702,635903.96,0.0,0.0,0
15m,1771226100.0,1.4702,1.4711,1.4643,1.4649,173795.01,0.0,0.0,0
15m,1771227000.0,1.4649,1.4669,1.4578,1.4598,163281.89,0.0,0.0,0
15m,1771227900.0,1.4598,1.4631,1.4589,1.4612,131821.22,0.0,0.0,0
15m,1771228800.0,1.4612,1.4697,1.4612,1.4661,289805.71,0.0,0.0,0
15m,1771229700.0,1.4661,1.4709,1.4649,1.4703,277996.81,0.0,0.0,0
15m,1771230600.0,1.4703,1.4705,1.4653,1.4672,138223.97,0.0,0.0,0
15m,1771231500.0,1.4672,1.4709,1.4662,1.4702,230477.5,0.0,0.0,0
15m,1771232400.0,1.4702,1.483,1.469,1.4821,502820.44,0.0,0.0,0
15m,1771233300.0,1.4821,1.4998,1.4774,1.4976,457920.1,0.0,0.0,0
15m,1771234200.0,1.4976,1.5141,1.4929,1.5063,1111696.94,0.0,0.0,0
15m,1771235100.0,1.5063,1.5102,1.4987,1.5021,471765.32,0.0,0.0,0
15m,1771236000.0,1.5021,1.5029,1.4919,1.4951,325985.77,0.0,0.0,0
15m,1771236900.0,1.4951,1.4964,1.4841,1.4878,336333.07,0.0,0.0,0
15m,1771237800.0,1.4878,1.4926,1.4835,1.487,260283.9,0.0,0.0,0
15m,1771238700.0,1.487,1.4934,1.4863,1.4903,285610.34,0.0,0.0,0
15m,1771239600.0,1.4903,1.4931,1.4734,1.4759,477254.76,0.0,0.0,0
15m,1771240500.0,1.4759,1.4848,1.4685,1.4826,419840.86,0.0,0.0,0
15m,1771241400.0,1.4826,1.4855,1.4769,1.4788,205660.94,0.0,0.0,0
15m,1771242300.0,1.4788,1.4879,1.4772,1.4834,251998.76,0.0,0.0,0
15m,1771243200.0,1.4834,1.49,1.4805,1.4886,468029.0,0.0,0.0,0
15m,1771244100.0,1.4886,1.5018,1.48,1.4975,655503.18,0.0,0.0,0
15m,1771245000.0,1.4975,1.5042,1.4923,1.4984,771255.8,0.0,0.0,0
15m,1771245900.0,1.4984,1.508,1.4955,1.5049,549585.59,0.0,0.0,0
15m,1771246800.0,1.5049,1.5164,1.5024,1.5058,924498.72,0.0,0.0,0
15m,1771247700.0,1.5058,1.5137,1.482,1.485,1497669.18,0.0,0.0,0
15m,1771248600.0,1.485,1.4967,1.4807,1.4917,1546588.32,0.0,0.0,0
15m,1771249500.0,1.4917,1.4934,1.4816,1.4905,486861.56,0.0,0.0,0
15m,1771250400.0,1.4905,1.5028,1.485,1.4977,738438.51,0.0,0.0,0
15m,1771251300.0,1.4977,1.5024,1.4846,1.4889,638950.13,0.0,0.0,0
15m,1771252200.0,1.4889,1.5082,1.4878,1.5007,739078.78,0.0,0.0,0
15m,1771253100.0,1.5007,1.5089,1.4913,1.4946,513388.75,0.0,0.0,0
15m,1771254000.0,1.4946,1.5031,1.4921,1.4933,572878.52,0.0,0.0,0
15m,1771254900.0,1.4933,1.4959,1.4862,1.4874,456447.09,0.0,0.0,0
15m,1771255800.0,1.4874,1.4874,1.4615,1.4701,1765803.73,0.0,0.0,0
15m,1771256700.0,1.4701,1.4775,1.4667,1.4739,772362.28,0.0,0.0,0
15m,1771257600.0,1.4739,1.4944,1.4725,1.4889,665782.88,0.0,0.0,0
15m,1771258500.0,1.4889,1.4947,1.4822,1.4865,374413.17,0.0,0.0,0
15m,1771259400.0,1.4865,1.4928,1.478,1.4919,566180.28,0.0,0.0,0
15m,1771260300.0,1.4919,1.4933,1.4852,1.4873,232462.6,0.0,0.0,0
15m,1771261200.0,1.4873,1.4925,1.4837,1.487,478864.62,0.0,0.0,0
15m,1771262100.0,1.487,1.491,1.4813,1.4896,296159.35,0.0,0.0,0
15m,1771263000.0,1.4896,1.4931,1.4866,1.4882,468277.85,0.0,0.0,0
15m,1771263900.0,1.4882,1.4883,1.4823,1.4831,439924.34,0.0,0.0,0
15m,1771264800.0,1.4831,1.4869,1.4815,1.4819,162291.63,0.0,0.0,0
15m,1771265700.0,1.4819,1.4863,1.4789,1.4801,212999.63,0.0,0.0,0
15m,1771266600.0,1.4801,1.4829,1.4762,1.4769,126563.5,0.0,0.0,0
15m,1771267500.0,1.4769,1.48,1.4711,1.4719,184124.87,0.0,0.0,0
15m,1771268400.0,1.4719,1.4812,1.4719,1.4784,283264.35,0.0,0.0,0
15m,1771269300.0,1.4784,1.479,1.4718,1.4761,140539.83,0.0,0.0,0
15m,1771270200.0,1.4761,1.4822,1.4758,1.4804,148264.82,0.0,0.0,0
15m,1771271100.0,1.4804,1.481,1.4747,1.4753,120692.79,0.0,0.0,0
15m,1771272000.0,1.4753,1.4753,1.4697,1.4717,303277.0,0.0,0.0,0
15m,1771272900.0,1.4717,1.4804,1.4685,1.478,318555.05,0.0,0.0,0
15m,1771273800.0,1.478,1.4797,1.4756,1.4782,163488.46,0.0,0.0,0
15m,1771274700.0,1.4782,1.4889,1.4781,1.4859,448675.12,0.0,0.0,0
15m,1771275600.0,1.4859,1.4859,1.4809,1.4841,140048.11,0.0,0.0,0
15m,1771276500.0,1.4841,1.4867,1.4819,1.4836,161305.09,0.0,0.0,0
15m,1771277400.0,1.4836,1.4856,1.4817,1.4832,130513.98,0.0,0.0,0
15m,1771278300.0,1.4832,1.4935,1.4812,1.4914,200553.29,0.0,0.0,0
15m,1771279200.0,1.4914,1.4938,1.4848,1.4859,468434.46,0.0,0.0,0
15m,1771280100.0,1.4859,1.4877,1.4847,1.4859,204602.46,0.0,0.0,0
15m,1771281000.0,1.4859,1.4878,1.4817,1.4853,172549.9,0.0,0.0,0
15m,1771281900.0,1.4853,1.4866,1.4826,1.4837,137203.29,0.0,0.0,0
15m,1771282800.0,1.4837,1.4899,1.482,1.4884,104094.44,0.0,0.0,0
15m,1771283700.0,1.4884,1.4904,1.4838,1.4849,160586.26,0.0,0.0,0
15m,1771284600.0,1.4849,1.4881,1.4842,1.4843,114045.67,0.0,0.0,0
15m,1771285500.0,1.4843,1.49,1.4843,1.4875,165279.78,0.0,0.0,0
15m,1771286400.0,1.4875,1.489,1.4842,1.4869,129049.0,0.0,0.0,0
15m,1771287300.0,1.4869,1.488,1.4833,1.4851,94406.02,0.0,0.0,0
15m,1771288200.0,1.4851,1.4888,1.4836,1.4863,271130.31,0.0,0.0,0
15m,1771289100.0,1.4863,1.4909,1.4818,1.4836,192652.64,0.0,0.0,0
15m,1771290000.0,1.4836,1.4917,1.4836,1.4885,224917.83,0.0,0.0,0
15m,1771290900.0,1.4885,1.4885,1.484,1.4843,115111.9,0.0,0.0,0
15m,1771291800.0,1.4843,1.4903,1.4835,1.4871,118934.27,0.0,0.0,0
15m,1771292700.0,1.4871,1.4884,1.4789,1.4794,309829.45,0.0,0.0,0
15m,1771293600.0,1.4794,1.4912,1.473,1.4896,653125.89,0.0,0.0,0
15m,1771294500.0,1.4896,1.4934,1.4863,1.487,288168.36,0.0,0.0,0
15m,1771295400.0,1.487,1.4905,1.4866,1.4901,165924.62,0.0,0.0,0
15m,1771296300.0,1.4901,1.4922,1.4871,1.4872,267187.88,0.0,0.0,0
15m,1771297200.0,1.4872,1.4886,1.4825,1.4852,283115.53,0.0,0.0,0
15m,1771298100.0,1.4852,1.4898,1.4843,1.4873,74864.11,0.0,0.0,0
15m,1771299000.0,1.4873,1.4883,1.4826,1.4881,133573.69,0.0,0.0,0
15m,1771299900.0,1.4881,1.4883,1.4827,1.4829,190014.34,0.0,0.0,0
15m,1771300800.0,1.4829,1.4834,1.4768,1.4809,106159.96,0.0,0.0,0
15m,1771301700.0,1.4809,1.4846,1.4775,1.483,90547.25,0.0,0.0,0
15m,1771302600.0,1.483,1.4845,1.4746,1.4841,300476.62,0.0,0.0,0
15m,1771303500.0,1.4841,1.4889,1.4838,1.4864,148769.6,0.0,0.0,0
15m,1771304400.0,1.4864,1.4879,1.4809,1.4811,124881.41,0.0,0.0,0
15m,1771305300.0,1.4811,1.4816,1.4744,1.4794,254365.84,0.0,0.0,0
15m,1771306200.0,1.4794,1.4794,1.4708,1.4768,221873.85,0.0,0.0,0
15m,1771307100.0,1.4768,1.4794,1.474,1.4757,113881.33,0.0,0.0,0
15m,1771308000.0,1.4757,1.4799,1.4757,1.4776,69731.92,0.0,0.0,0
15m,1771308900.0,1.4776,1.4792,1.4743,1.4764,109653.32,0.0,0.0,0
15m,1771309800.0,1.4764,1.4802,1.4742,1.479,195005.44,0.0,0.0,0
